keypoints,iteration_number,delta_loop,delta_interference,delta_extract_featurepoints,dp,delta_camera,lin_factor
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",264,0.141251,0.023398,0.027545,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.072607,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",265,0.124932,0.024644,0.028751,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.055951,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",266,0.133538,0.022646,0.027259,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.067118,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",267,0.132477,0.024092,0.027892,"[-2.95972963e-04  1.92879908e-03  6.58985562e-06  2.98744825e-08
  7.38206981e-08 -1.70104267e-05]",0.068595,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",268,0.13392,0.023958,0.027769,"[-3.83670804e-05  1.51844652e-03  6.99408277e-06  3.70023226e-09
  5.70563572e-08 -1.15011311e-05]",0.06653,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",269,0.135085,0.024215,0.028061,"[-6.13637688e-05  1.72835751e-03  7.74411439e-06  1.41791070e-08
  7.50515433e-08 -1.35854514e-05]",0.067748,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",270,0.136716,0.024297,0.028254,"[-1.54547460e-04  1.35837526e-03  6.32264517e-06  2.74747330e-09
  5.75951757e-08 -1.15551499e-05]",0.067552,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",271,0.126209,0.024587,0.028494,"[ 9.63316083e-05  1.25362911e-03  7.90539414e-06 -1.43176299e-08
  6.17849295e-08 -8.39499255e-06]",0.056642,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",272,0.133811,0.022665,0.027554,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.067051,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",273,0.134512,0.024857,0.028703,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.06593,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",274,0.133709,0.023999,0.027749,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.06576,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",275,0.134535,0.0241,0.027939,"[-1.56678536e-04  8.01345121e-04  4.86783458e-06 -1.77665594e-08
  3.47600831e-08 -7.40592495e-06]",0.066109,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",276,0.130605,0.024463,0.028277,"[ 1.19714056e-04  8.01027724e-04  2.38364886e-06  3.01342342e-08
  3.49677909e-08 -5.10557250e-06]",0.065844,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",277,0.132841,0.02334,0.027119,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065834,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",278,0.134528,0.022637,0.027147,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.068584,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",279,0.133393,0.024818,0.028673,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066167,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",280,0.134339,0.024362,0.028196,"[-6.53971965e-05  1.02765510e-03  5.60226315e-06 -1.28817203e-08
  3.70642676e-08 -7.96137162e-06]",0.067695,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 221], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",281,0.133594,0.024564,0.028503,"[ 1.20859493e-04  1.16337941e-03  7.66115113e-06 -1.73316600e-08
  5.78681236e-08 -7.59986672e-06]",0.066786,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",282,0.134616,0.024274,0.028222,"[-3.65487663e-05  1.63994110e-03  7.52493425e-06  1.09432086e-08
  7.12364789e-08 -1.28020359e-05]",0.066771,0
"[[170, 214], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",283,0.135207,0.023002,0.027487,"[-6.09676682e-04  3.16026699e-03  1.42907315e-05 -1.23461023e-09
  1.30335629e-07 -2.91185811e-05]",0.068826,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",284,0.125137,0.022557,0.027007,"[-1.56678536e-04  8.01345121e-04  4.86783458e-06 -1.77665594e-08
  3.47600831e-08 -7.40592495e-06]",0.056192,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [199, 206]]",285,0.13452,0.024672,0.028557,"[-4.59517652e-05  1.39462290e-03  2.86843234e-06  4.91522613e-08
  4.29751720e-08 -1.04701619e-05]",0.066502,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 207], [172, 223], [198, 206]]",286,0.138397,0.024391,0.028428,"[ 5.52508289e-05  1.90399437e-03  8.53700369e-06  1.44939663e-08
  7.52219983e-08 -1.36502647e-05]",0.066287,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",287,0.133206,0.024222,0.028084,"[-1.54547460e-04  1.35837526e-03  6.32264517e-06  2.74747330e-09
  5.75951757e-08 -1.15551499e-05]",0.065962,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",288,0.133546,0.022915,0.026854,"[-1.29629030e-04  1.27391803e-03  6.13089835e-06 -6.05177860e-10
  5.39510622e-08 -1.08018702e-05]",0.065962,0
"[[170, 214], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [187, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [226, 207], [172, 223], [198, 206]]",289,0.132936,0.023654,0.028345,"[-2.92987906e-04  3.06020466e-03  1.39052913e-05 -2.90491034e-09
  1.12325432e-07 -2.53495150e-05]",0.065804,0
"[[170, 213], [232, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [215, 215], [205, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [209, 206], [241, 219], [227, 206], [172, 223], [198, 206]]",290,0.132103,0.023505,0.027434,"[-3.83670804e-05  1.51844652e-03  6.99408277e-06  3.70023226e-09
  5.70563572e-08 -1.15011311e-05]",0.066132,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [195, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 206], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",291,0.135628,0.024665,0.028588,"[-6.72996406e-05  6.03485128e-04  1.72989612e-06  1.94593215e-08
  2.71066694e-08 -5.09226030e-06]",0.066905,0
"[[170, 213], [233, 220], [191, 223], [177, 207], [236, 210], [196, 214], [188, 208], [200, 223], [216, 215], [206, 215], [218, 205], [181, 215], [223, 220], [241, 204], [182, 224], [210, 206], [241, 219], [227, 206], [172, 223], [199, 206]]",292,0.126682,0.024067,0.027982,[0. 0. 0. 0. 0. 0.],0.058721,0
